name,category,lat,lon
Cat & the Fiddle,bakery,1.3362667,103.8854702
Qinde Egg Tart & Pastries,bakery,1.3229852,103.8551073
,bakery,1.3232583,103.85515
BreadTalk,bakery,1.3009942,103.8452876
300 Bakery,bakery,1.337659,103.6967979
PrimaDéli,bakery,1.3114156,103.8562762
Bengawan Solo,bakery,1.2939426,103.8528438
Prima Deli,bakery,1.3932068,103.88704
Swee Heng,bakery,1.3855074,103.9020176
Anas Bakery,bakery,1.3853502,103.901507
Anas Bakery,bakery,1.2872171,103.8187235
Cake History,bakery,1.3941094,103.9129174
Juz Bread,bakery,1.4034898,103.9060952
Petite Bakehouse,bakery,1.3948205,103.8881352
Umay Delight,bakery,1.3213228,103.904235
Maison Sucrée,bakery,1.2894188,103.815619
Baker Talent,bakery,1.3498552,103.8495125
Tings Bakery,bakery,1.2914017,103.8512048
Uncle Bakery,bakery,1.3741213,103.8859628
iBread,bakery,1.3739398,103.8859486
Bread of Taste,bakery,1.373353,103.8855211
Duke Bakery,bakery,1.3699324,103.8473549
Fuji Bakery,bakery,1.3711233,103.8474245
Prima Deli,bakery,1.35954,103.8854351
Baker Talent,bakery,1.3589884,103.8852911
DJ Bakery,bakery,1.3590277,103.8853391
Bakery Cuisine,bakery,1.3188957,103.8938825
Swee Heng 1989 Bakery Cafe,bakery,1.3190016,103.8944733
BreadTalk,bakery,1.3506852,103.8485622
Four Leaves,bakery,1.3917992,103.875997
Bakery Cuisine,bakery,1.3924651,103.8762981
Fifty Years,bakery,1.3333654,103.8475186
B. Baker,bakery,1.3317898,103.8501867
Famous Amos,bakery,1.3036402,103.8334667
Subway Niche,bakery,1.3038966,103.8328946
Cedele,bakery,1.2768776,103.8457348
Swee Heng 1989 Classic,bakery,1.2768062,103.8452717
Four Leaves,bakery,1.372381,103.9498521
Swee Heng 1989 Classic,bakery,1.3722528,103.9497066
Epid'Or,bakery,1.300296,103.845012
Club Fredo’s Baker,bakery,1.3223465,103.7702669
Swisslink Bakery,bakery,1.3224382,103.7704006
BreadTalk,bakery,1.3150202,103.7646661
St. Leaven,bakery,1.3023682,103.8351888
Peck,bakery,1.3024009,103.8352035
Four Leaves,bakery,1.4359866,103.7863962
Four Leaves,bakery,1.2946089,103.8585055
Bread Createur,bakery,1.3437473,103.7697664
Roti Mum,bakery,1.3035869,103.8332602
Pine Garden’s Cake,bakery,1.3722834,103.8552666
Sweet House Bakery,bakery,1.3323485,103.7229511
Paris Baguette,bakery,1.3500919,103.8728675
Au Croissant,bakery,1.4066306,103.9020217
Pita Bakery,bakery,1.301255,103.858448
Crystal Jade My Bread,bakery,1.3030845,103.8343255
Swee Heng 1989 Classic,bakery,1.416241,103.9020224
Four Leaves,bakery,1.3546824,103.830552
Duke Bakery,bakery,1.3545383,103.8305585
Four Leaves,bakery,1.3200845,103.8437786
BreadTalk,bakery,1.3201577,103.8436229
Lavender,bakery,1.3038463,103.8320533
Cedele,bakery,1.336872,103.7834357
Tiong Bahru Bakery,bakery,1.3058885,103.8329435
Maison Kayser,bakery,1.3059047,103.832796
Breadtalk,bakery,1.4430454,103.8305359
Dome Bakery,bakery,1.2827947,103.8457186
Temptations Cakes,bakery,1.3148037,103.8803019
Konditori Artisan Bakes,bakery,1.3017595,103.8596035
Habibi,bakery,1.3017515,103.8594498
Fat kid bakery,bakery,1.3916684,103.8503272
Cornerstone Bakes,bakery,1.326755,103.8435387
Bakeinc,bakery,1.4404255,103.8014556
Butter better,bakery,1.3115932,103.8630537
Glad Tidings Confectionery,bakery,1.3232535,103.8559242
Glad Jiding,bakery,1.3233959,103.8560377
Firestone Bakery,bakery,1.339496,103.8856418
Paris Baguette,bakery,1.3176893,103.8930325
Swee Heng,bakery,1.3166184,103.8982639
Fitri Creations,bakery,1.3148797,103.8944788
Cat & The Fiddle,bakery,1.3340413,103.7430547
Baker’s Bench,bakery,1.278739,103.8409873
Kamome Bakery,bakery,1.3179212,103.8434349
Kamome Bakery,bakery,1.3179094,103.8434351
Yugoslavia Bakery & Cafe,bakery,1.3034752,103.9031223
East Manhattan,bakery,1.3033998,103.9031591
So Good Bakery,bakery,1.304951,103.9050754
Triplets,bakery,1.2795501,103.8352364
BreadTalk,bakery,1.3425806,103.9531844
Sakura Bekari,bakery,1.3242841,103.9287212
Grub,bakery,1.3117554,103.8632652
180 Ovenbaked,bakery,1.3117304,103.8632326
The Deli,bakery,1.3088173,103.8342878
The French American Bakery,bakery,1.3011098,103.8587596
126 Bread & Cake House,bakery,1.400018,103.9190784
Patisserie Clé,bakery,1.3172868,103.891975
EdibleMakerspace,bakery,1.3072164,103.8604065
Tai Cheong Bakery 泰昌餅家,bakery,1.2944113,103.8532527
Just Dough,bakery,1.3354231,103.9636402
Juz Bread,bakery,1.4021785,103.9013034
Best Bakes,bakery,1.3019152,103.7982916
Ji Xiang Confectionery (Everton Ang Ku Kueh),bakery,1.2774248,103.8401631
Auntie Anne's,bakery,1.392207,103.8951396
Cedele Bakery Cafe,bakery,1.3919114,103.8948636
Prima Deli,bakery,1.375548,103.8792554
Mugiya,bakery,1.3756209,103.8792782
Buttertown,bakery,1.3116349,103.8631086
,bakery,1.2771537,103.8194719
,bakery,1.2773213,103.819255
Bvked,bakery,1.3116557,103.8631399
Baker & Cook,bakery,1.2808117,103.787053
Baker's 13,bakery,1.3166912,103.9012275
Ricky Bakery,bakery,1.3582395,103.8447524
,bakery,1.2759968,103.7913865
,bakery,1.3224803,103.7388759
Swee Heng,bakery,1.3624752,103.8950754
Bakersmith,bakery,1.3023963,103.9065438
Bread Code,bakery,1.3648199,103.8491172
Cake History,bakery,1.3441869,103.7204897
Warisan Bakery Supplies,bakery,1.3167878,103.8989823
Swee Heng,bakery,1.3153943,103.8959485
Anas Bakery,bakery,1.4433139,103.829955
Barcook,bakery,1.3022391,103.8534757
Ah Bakery,bakery,1.429447,103.7812429
Bird Bakery,bakery,1.407246,103.7824108
Swee Heng 1989 Classic,bakery,1.3920739,103.9048161
BreadTalk,bakery,1.3385685,103.8719113
Swee Heng 1989 Classic,bakery,1.3388423,103.8719107
Cedele Bakery Kitchen,bakery,1.3163765,103.7828182
Cake Bakery,bakery,1.3386549,103.7059619
PrimaDeli,bakery,1.3344445,103.9622188
So Good Bakery,bakery,1.2746416,103.8435602
BreadTalk,bakery,1.3268197,103.8466671
The fat kid bakery,bakery,1.2806831,103.847092
,bakery,1.2951155,103.7824551
Triplets,bakery,1.3044195,103.7729517
Swee Heng,bakery,1.3557724,103.7408606
Juz Bread,bakery,1.3979188,103.9192758
Henri Carpentier,bakery,1.2933062,103.8320705
Ben Baker,bakery,1.3869741,103.7619332
Bread Junction,bakery,1.3994778,103.9159827
Swee Seng,bakery,1.3191988,103.8623264
BreadTalk,bakery,1.3108241,103.7945762
Sour Bombe,bakery,1.3113485,103.7941951
Paris Baguette,bakery,1.3108835,103.7945185
Ante Bakes,bakery,1.2905882,103.8493167
Tiong Bahru Bakery,bakery,1.322799,103.8141165
BreadTalk,bakery,1.2941707,103.8529644
Soflle,bakery,1.3254895,103.8423942
Lao Shen Ah Ma Teochew Kueh,bakery,1.2862049,103.803171
Drips,bakery,1.2839598,103.8511741
Gokoku Japanese Bakery,bakery,1.2919336,103.859642
Pawa Bakery,bakery,1.3118625,103.863228
,bakery,1.3201692,103.8617292
The Lunar Rabbit Boulangerie,bakery,1.3114166,103.8612138
Bengawan Solo,bakery,1.3546289,103.9438118
190 Degrees Bakery,bakery,1.2830017,103.8170815
Bake with Yen,bakery,1.2837583,103.8176435
Ah Bakery,bakery,1.2836578,103.8166418
Munchi Pancakes,bakery,1.3871601,103.7609915
So Good Bakery,bakery,1.2999653,103.8373899
Munchi Pancakes,bakery,1.3781166,103.7628068
The French American Bakery,bakery,1.378108,103.7627624
Butter & Cream,bakery,1.3725047,103.9495056
Barcook Bakery,bakery,1.3733569,103.948393
BreadTalk,bakery,1.3737482,103.9488034
CROLO by Swee Heng,bakery,1.3735661,103.9483806
The Bread Club,bakery,1.3735645,103.9484158
Swee Heng,bakery,1.3343772,103.7445164
50年 Taste of Tradition,bakery,1.2931966,103.8514902
Bakery Brera,bakery,1.3165276,103.805582
LR boulangerie,bakery,1.3160381,103.8051408
SL Bakehouse,bakery,1.3070277,103.8555213
The Emerald Bakery,bakery,1.3878229,103.7629634
Duke Bakery,bakery,1.3828875,103.8922863
Chateraise,bakery,1.3829344,103.8919801
,bakery,1.383593,103.8926922
Jo-Yi Bakery,bakery,1.3635523,103.764315
She Sells Sea Shells,bakery,1.3634932,103.7643034
The Cake Shop,bakery,1.36036,103.7430423
The Bread Tummy,bakery,1.3361868,103.8860454
Fluff Bakery,bakery,1.3040227,103.8602283
Uncle Lee Confectionery,bakery,1.3031831,103.8587324
The Bread Tummy,bakery,1.3361868,103.8860454
Mother Dough,bakery,1.3034736,103.8589418
Crust & Crumbs,bakery,1.2969392,103.8533295
Barcook,bakery,1.3784323,103.7633066
,bakery,1.3144487,103.7645777
Proofer Boulangerie,bakery,1.3149488,103.764756
,bakery,1.3148302,103.7648724
,bakery,1.3145245,103.764703
Four Leaves,bakery,1.3150206,103.7643141
Swee Heng,bakery,1.3154825,103.7644999
Tsumiki Bakery,bakery,1.3003144,103.8521288
iBread,bakery,1.3424897,103.7764236
Polar,bakery,1.2850812,103.8446301
Bakery Cuisine,bakery,1.295113,103.8589996
Tai Chong Kok 大中國,bakery,1.3344203,103.7426178
,bakery,1.3229471,103.7639185
PrimaDéli,bakery,1.4293426,103.8364506
Minumkopi,bakery,1.3261941,103.9319627
Bengawan Solo,bakery,1.3263376,103.9327047
Di Bakery,bakery,1.3263688,103.9328662
Kamome Bakery,bakery,1.3337563,103.7883331
Bakery Cuisine,bakery,1.2993924,103.8574487
Délifrance,bakery,1.3542643,103.9450895
Tai Cheong Bakery 太昌餅家,bakery,1.3544624,103.9449023
Yamazaki,bakery,1.3543931,103.9449317
Yours Bakery,bakery,1.3916593,103.8796366
Paris Baguette,bakery,1.3381229,103.9829759
Beard Papa's,bakery,1.3523166,103.9438189
Shenton Cake Shop,bakery,1.3921066,103.7431134
Duke Bakery,bakery,1.3723918,103.9498079
Sunshine Bakeries,bakery,1.4647128,103.8131058
SwissBake,bakery,1.2887431,103.8052548
Four Leaves,bakery,1.2888363,103.805218
Duke Bakery,bakery,1.2887383,103.8050498
Yang Hua Cake House,bakery,1.2887753,103.8051491
Paul,bakery,1.3563887,103.9859713
Mei Kee Bakery,bakery,1.2939644,103.7845776
Bakery Cuisine,bakery,1.2939782,103.7846615
Mag's,bakery,1.2938984,103.7846527
Dora Keiki,bakery,1.2939058,103.7846895
Five Loaves,bakery,1.2937807,103.7847115
Empress Porridge,bakery,1.2939566,103.7847535
Bengawan Solo,bakery,1.359651,103.9902596
Chocolate Origin,bakery,1.3596534,103.9901913
Taste Singapore,bakery,1.3596343,103.9901444
Rich & Good Cake Shop,bakery,1.3596382,103.9900847
The Cookie Museum,bakery,1.3596156,103.989904
L'eclair Patisserie,bakery,1.3596226,103.9898168
Bakery Cuisine Premium,bakery,1.359916,103.9892146
Durian Mpire,bakery,1.3596191,103.9899008
Twelve Cupcakes,bakery,1.3603069,103.9893257
Old Chang Kee,bakery,1.3602218,103.9892909
BreadTalk,bakery,1.3599941,103.9894142
Samjin Amook,bakery,1.3599652,103.9894824
Lavender,bakery,1.3600986,103.9895121
Paul,bakery,1.3627676,103.9892607
Hokkaido Baked Cheese Tart,bakery,1.3013903,103.9053447
Old Chang Kee,bakery,1.3015395,103.905462
Cedele,bakery,1.300856,103.9058869
Chalk Farm,bakery,1.3008934,103.9056173
Pat's Oven,bakery,1.3008397,103.9056292
Four Leaves,bakery,1.3009823,103.905586
Bengawan Solo,bakery,1.3009847,103.9055341
BreadTalk,bakery,1.3014447,103.9053702
Auntie Anne's,bakery,1.3016596,103.905062
Toast Box,bakery,1.2936031,103.8598347
Friends Bakery,bakery,1.41132,103.8976835
Dover Medical Centre,clinic,1.2961959,103.7869593
Clementi Polyclinic,clinic,1.3126992,103.7656185
My Family Clinic,clinic,1.3098536,103.7685997
Casa Dental,clinic,1.3098704,103.7686377
Bukit Merah Polyclinic,clinic,1.2836914,103.8170178
Prohealth,clinic,1.3771215,103.772944
BOEY @ Holland V Family Clinic,clinic,1.3110846,103.7952681
,clinic,1.3935916,103.909454
Inmed,clinic,1.29925,103.8534007
KiroLounge - The Spine Place,clinic,1.301773,103.8577221
Trans Island Medical Group,clinic,1.3208122,103.8621964
Geylang Polyclinic,clinic,1.3195749,103.88731
Woodlands Polyclinic,clinic,1.4307876,103.7752254
Jurong Polyclinic,clinic,1.3496231,103.7307295
Bukit Batok Polyclinic,clinic,1.3520458,103.747842
Tampines Polyclinic,clinic,1.3572803,103.9458598
Sengkang Polyclinic,clinic,1.3926934,103.8941112
Outram Polyclinic,clinic,1.2799045,103.8381683
Marine Parade Polyclinic,clinic,1.3025477,103.9077648
Bedok Polyclinic,clinic,1.3269378,103.9316066
Pasir Ris Polyclinic,clinic,1.3686674,103.9592631
SATA CommHealth Uttamram Medical Centre,clinic,1.3277349,103.9213776
Sata,clinic,1.3278759,103.9211969
OneDoctors,clinic,1.3710916,103.848313
OneDoctors,clinic,1.4172444,103.8345881
OneDoctors,clinic,1.3499221,103.8730547
Osteopathic Healthcare Pte Ltd,clinic,1.3024631,103.7930402
The Rehab Practice (Paediatric) Pte Ltd,clinic,1.3023049,103.7930458
"Ear, Nose & Throat Specialist Clinic",clinic,1.3023032,103.7932408
Lifecare Medical Centre,clinic,1.3290692,103.8869128
Ang Liang Medical Hall,clinic,1.3288707,103.8871937
Cecilia Family Clinic & Surgery,clinic,1.3620169,103.952748
Choong's Clinic,clinic,1.3619964,103.9534674
,clinic,1.3521815,103.954022
Frankel Clinic,clinic,1.3119584,103.922067
Liang Clinic,clinic,1.3119289,103.9219988
Family Clinic,clinic,1.3132177,103.9293425
Thomson Women's Centre,clinic,1.3062498,103.9056588
Bedok Family Clinic & Surgery,clinic,1.3275353,103.9347244
Lim Clinic,clinic,1.3181617,103.9071018
M. Lam Clinic,clinic,1.3149067,103.8905887
Xinhuo Medical Clinic,clinic,1.31277,103.8794922
Geylang Serai Clinic,clinic,1.3167538,103.9016327
ECM X-Ray Centre PTE LTD,clinic,1.3150317,103.8829388
ECM Clinic & Surgery PTE LTD,clinic,1.3149644,103.8826951
Crescent Clinic & Surgery,clinic,1.3213131,103.9027504
Central Clinic,clinic,1.319258,103.8866552
Central 24-Hr Clinic (Hougang),clinic,1.3725723,103.8856713
Siglap Clinic,clinic,1.309495,103.9119627
Wong Pang Ong Bone Injury Specialists,clinic,1.310527,103.9016923
EstheClinic Paris,clinic,1.3070444,103.9040604
Raffles Medical,clinic,1.3784112,103.7638595
Lee Clinic,clinic,1.3065917,103.9047052
Rhema,clinic,1.3544962,103.8791387
FHC Dialysis Centre Pte Ltd,clinic,1.3620171,103.8856749
Redwood Clinic And Surgery,clinic,1.289268,103.8171078
Nam Ann Siang Theon Medical Centre,clinic,1.3586125,103.8875676
Medicane Associates,clinic,1.3698791,103.8703705
TCM Clinic,clinic,1.3291615,103.8733882
Kong Kian Clinic,clinic,1.3401269,103.8850836
Sincere,clinic,1.4369623,103.8374022
Kensing On Family Clinic,clinic,1.3653193,103.8661529
Mediline Wei Min Clinic,clinic,1.3651898,103.8661498
K.N. Lau Clinic,clinic,1.3647782,103.8660983
,clinic,1.2846024,103.8496846
Singapore Buddhist Free Clinic,clinic,1.3154371,103.881475
Medical Clinic,clinic,1.2938773,103.8513543
Pinnacle Family Clinic,clinic,1.294114,103.8422718
Tang Family Clinic,clinic,1.3404956,103.7731508
Cheong Medical Clinic,clinic,1.340453,103.7733342
New World Clinic & Surgery,clinic,1.3072509,103.8578754
DSC,clinic,1.3066129,103.8569422
Family Health Clinic & Surgery,clinic,1.3258868,103.8422296
Tiong Bahru Medical Centre,clinic,1.2850445,103.8293517
Ong's Clinic,clinic,1.3022975,103.8527701
Singapura Clinic,clinic,1.2987062,103.8499262
N B Tham Clinic,clinic,1.3225422,103.8533853
No Ai TCM Clinic,clinic,1.324766,103.8578117
Suwen TCM Clinic Pte Ltd,clinic,1.3524338,103.8349052
Raffles Medicial,clinic,1.3579669,103.9864825
Sterling Clinic & Surgery,clinic,1.3506468,103.8762537
Chiew Clinic,clinic,1.3620335,103.885093
PanHealth Family Clinic,clinic,1.4112949,103.9005482
Kerbal-Basic TCM Clinic,clinic,1.2893739,103.8277584
Great Wall Acupuncture Clinic,clinic,1.2891531,103.8162302
A Medical Clinic,clinic,1.2774422,103.8402447
Mount Pleasant Animal Clinic,clinic,1.3063613,103.905867
Katong Baby & Child Clinic,clinic,1.30727,103.906717
Wisteria Xuan TCM,clinic,1.3072951,103.9067488
Kai Clinic,clinic,1.3076062,103.9071726
中国中医 Chinese medical centre,clinic,1.3004442,103.8538867
Central 24-hr clinic,clinic,1.3134311,103.7655012
Dr Steven Ang Asthetic & Family Clinic,clinic,1.2890851,103.8161898
Ong's Clinic,clinic,1.3027238,103.8524129
United Health Family Clinic & Surgery,clinic,1.4176987,103.8371166
Roy's Family Clinic,clinic,1.4171724,103.8345517
Sunbeam,clinic,1.3937889,103.8891266
Medivene Clinic & Surgery,clinic,1.3967943,103.8893207
ProHealth Medical Group @ Fernvale LRT,clinic,1.3923951,103.8763298
Family Medical Clinic,clinic,1.3476746,103.7570747
Lifeline Neighbourhood Medical Clinic,clinic,1.3480298,103.7571578
First Light Clinic,clinic,1.3487394,103.7577652
Excelsior Clinic,clinic,1.3469753,103.7571639
Goh Clinic,clinic,1.347154,103.7573318
S.T. Medical Clinic,clinic,1.3330877,103.9260241
Northeast Medical Group,clinic,1.3331026,103.9260888
KHO Clinic,clinic,1.3323682,103.9242805
YSL Bedok Clinic & Surgery,clinic,1.3317292,103.9258356
Wong Clinic,clinic,1.3312289,103.9252282
The Balmoral Clinic,clinic,1.302259,103.8766971
Tampines Family Medicine Clinic,clinic,1.353639,103.9396652
G-Clinic,clinic,1.2921193,103.8597838
Phoon Clinic and Surgery,clinic,1.3321484,103.9145848
ProHealth,clinic,1.3826272,103.8937854
K. L. Tay Clinic & Surgery,clinic,1.332343,103.9146544
Healthplus Clinic & Surgery,clinic,1.3331379,103.9156241
Eastern Medical Centre,clinic,1.3332007,103.9156911
Pam Island Clinic & Surgery,clinic,1.332581,103.9143056
The Olive Tree Family Clinic & Surgery,clinic,1.3871009,103.8904646
Tan & Koh Clinic & Surgery,clinic,1.3313435,103.9097041
Island Family Clinic (Anchorvale),clinic,1.3990265,103.88987
Wong Family Clinic & Surgery,clinic,1.3314315,103.9089331
Tay Clinic,clinic,1.3314484,103.9088054
Bok Family Clinic,clinic,1.3314614,103.9086289
Acumed Medical Group,clinic,1.389895,103.8927828
My Family Clinic (Hougang Central),clinic,1.3707002,103.8947294
Radiant Medical & Aesthetic Centre,clinic,1.3716219,103.8934328
Hougang Central Medical Clinic,clinic,1.3708928,103.8947603
Kang Clinic,clinic,1.395961,103.8728442
Killiney Medical Clinic,clinic,1.298913,103.8395433
Shenton Medical Group,clinic,1.3787067,103.9422417
Healthway Medical Clinic,clinic,1.3787806,103.9422286
Healthway Medical Clinic,clinic,1.3788465,103.9421928
Elias Family Clinic & Surgery,clinic,1.3788978,103.9421381
Kidneycare Dialysis Centre,clinic,1.3785468,103.9418327
K.B. Tan Clinic & Laser Surgery,clinic,1.3787575,103.9417791
AcuHealth TCM Medical Centre,clinic,1.3591034,103.9551593
Lotus Medical Clinic,clinic,1.3393816,103.885769
Medora Clinic & Surgery,clinic,1.3381568,103.8866274
Tai Seng Clinic,clinic,1.3387994,103.8862108
T.S. Wong Clinic & Surgery,clinic,1.4342345,103.7755304
Ayush Ayurvedic,clinic,1.3100182,103.8522813
Ayush Ayurvedic,clinic,1.3101296,103.8523607
Kerala Ayuverda Clinic,clinic,1.3084318,103.8514547
Boon Keng Clinic & Surgery,clinic,1.3141948,103.8708068
New Town Clinic,clinic,1.3143585,103.8712262
LifeCare Medical Centre,clinic,1.3290079,103.8869933
Chin Choo Clinic,clinic,1.3292358,103.8862708
MacPherson Medical Clinic,clinic,1.3276628,103.8852316
OneCare Medical Tiong Bahru,clinic,1.286088,103.8287953
Chua and Partners Family Clinic,clinic,1.2857232,103.8267238
The Clinic @ Tai Seng,clinic,1.3363319,103.8885834
Balance&Cleanse,clinic,1.3110371,103.8736811
Island Family Clinic (Sengkang),clinic,1.386049,103.8932903
Drs Lim & Chan Clinic,clinic,1.3506791,103.8757569
AE Medical Clinic,clinic,1.3982332,103.8779152
Family Medicine Clinic Chinatown,clinic,1.284741,103.8447974
Fresenius Medical Care,clinic,1.3491163,103.7296144
Eastern Clinic & Surgery,clinic,1.347685,103.730558
Parkway Cancer Centre,clinic,1.3050898,103.8353997
Raffles Medical,clinic,1.2648169,103.820005
Northeast Medical Group,clinic,1.392089,103.8955251
Minmed Clinic,clinic,1.4064469,103.901691
Thomson Paediatric Centre,clinic,1.4060276,103.9021658
Raffles Medical,clinic,1.4060373,103.9022079
One Doctors Family Clinic,clinic,1.4065447,103.9017623
OneCare Clinic,clinic,1.3588217,103.7519793
Joy Family Clinic,clinic,1.3371143,103.9199923
Procross Medical Center,clinic,1.3318806,103.868308
Hyperbaric Medical Services,clinic,1.3247768,103.8422485
Hock Leong Ann TCM Clinic,clinic,1.4023201,103.891881
Calrose Medical,clinic,1.4022893,103.8920392
One Care Clinic,clinic,1.3239358,103.9298243
Dover Medical Centre,clinic,1.298947,103.7876362
Eu Yan Sang TCM Clinic,clinic,1.3916316,103.8949411
The Kid's Clinic,clinic,1.391592,103.8949847
Parkway Shenton Medical Group,clinic,1.2807119,103.8497728
International Medical Clinic,clinic,1.304979,103.9045224
Wahweda's,clinic,1.3069464,103.8515389
CCK Family Clinic,clinic,1.3846616,103.7431167
The Premier Medical Clinic,clinic,1.3847135,103.7431023
Bukit Timah Nam Sang Clinic,clinic,1.3404871,103.7732416
Low & Lee Clinic & Surgery,clinic,1.3272878,103.919211
FamilyCare Clinic and Surgery,clinic,1.3271135,103.918916
Chai Chee Clinic & Surgery,clinic,1.3232712,103.9242809
HealthLine Family Clinic,clinic,1.3234738,103.9239452
Sefton Medical Centre Pte. Ltd.,clinic,1.3074333,103.7936658
May Medical Clinic & Surgery,clinic,1.307553,103.7934864
Healthway Medical Clinic,clinic,1.3076768,103.7933325
Family Health Clinic,clinic,1.3074786,103.7928071
SATA CommHealth Potong Pasir Medical Centre,clinic,1.3290723,103.8700587
Dover Clinic and Surgery,clinic,1.3046845,103.7816359
Carelink,clinic,1.3259807,103.8501156
Tanamera Clinic,clinic,1.3197728,103.9439983
Temasek Clinic & Surgery,clinic,1.3198308,103.9439857
Shim Clinic,clinic,1.3201119,103.9445402
Faith Clinic,clinic,1.3372021,103.921278
Shenton Medical Clinic,clinic,1.3374415,103.9219446
Central Clinic Surgery,clinic,1.3024141,103.9072184
Jinmin Clinic,clinic,1.3187727,103.9118537
Mandarin Central & Dental Centre,clinic,1.3404756,103.7738881
Unihealth Toa Payoh,clinic,1.3335469,103.8493034
Raffles Medical,clinic,1.333908,103.8495277
Shenton Medical Group,clinic,1.3829151,103.8933453
,clinic,1.3716615,103.8940304
Toh Yi Medical Clinic,clinic,1.3399856,103.773216
Chen Family Clinic,clinic,1.3702358,103.8727691
LiveWell Medical,clinic,1.3267486,103.8465576
Minmed Clinic (Sengkang),clinic,1.391998,103.8949214
Healthmark Family Clinic (Compassvale),clinic,1.3950646,103.8958158
Dr. W Family Clinic,clinic,1.3164845,103.8055343
Yap Medicare Clinic & Surgery,clinic,1.3165799,103.805643
Garden Clinic,clinic,1.3536722,103.8677737
Liu TCM clinic,clinic,1.2825111,103.8255999
Health First Family Clinic,clinic,1.2825856,103.825695
Chungkiaw Clinic,clinic,1.3404871,103.7737993
Marti Derm La Formula,clinic,1.3043747,103.8598693
,clinic,1.3453694,103.7188357
Lakeside Family Medicine Clinic,clinic,1.3454017,103.7188383
VIVA Medical Group,clinic,1.35752,103.9402818
Evangel Medical Clinic,clinic,1.3275529,103.924687
DA Clinic@Anchorvale,clinic,1.3933433,103.8870606
,clinic,1.264975,103.8190429
Healthway Medical,clinic,1.3854786,103.9015722
Rivervale Family Clinic & Surgery,clinic,1.3858049,103.9020987
SBCC Baby & Child Clinic (Rivervale Plaza),clinic,1.3854882,103.9016163
Lifeline Medical Group,clinic,1.385525,103.9015933
Sengkang Free Clinic,clinic,1.384419,103.9007925
Mutual Healthcare Medical Clinic,clinic,1.3857092,103.8972981
HeartlandHealth,clinic,1.2868999,103.8187598
Providence Clinic @ Redhill,clinic,1.2869037,103.8188227
SBCC Baby & Child Clinic,clinic,1.2863998,103.8279775
Yim Clinic,clinic,1.2860934,103.8286335
SOG Clinic for Children,clinic,1.286071,103.8289334
Thomson Women's Clinic,clinic,1.2856271,103.8268548
The iClinic,clinic,1.2855801,103.8268785
,clinic,1.3598346,103.9317795
OneCare Clinic Punggol Plaza,clinic,1.394315,103.9129975
My Family Clinic (Punggol Central),clinic,1.403537,103.9059814
Pinnacle Family Clinic (Compassvale),clinic,1.3976235,103.8969541
My Family Clinic (Anchorvale),clinic,1.394781,103.8880698
Neoh & Ong Medical Clinic,clinic,1.3202162,103.9033134
Kirin Clinic & Surgery,clinic,1.3211592,103.9032353
EC Family Clinic,clinic,1.3198925,103.9038068
Meden Clinic & Surgery,clinic,1.2887871,103.8146922
Eye Care Clinic Bishan,clinic,1.3483241,103.8495404
T P Sim Family Clinic & Surgery,clinic,1.3484422,103.8495658
Prudence Family Clinic,clinic,1.3494771,103.8499904
DA Clinic @ Bishan,clinic,1.3483221,103.8493688
Astra Women's Specialist Centre,clinic,1.3485176,103.8485376
Lifeline Bishan Medical Clinic,clinic,1.3482867,103.8495324
The Hearing Room,clinic,1.2914685,103.85115
Adelphi Psych Medicine Clinic,clinic,1.2912098,103.851479
Q&M Medical Clinic (Buangkok Mrt),clinic,1.3833115,103.8929226
Everhealth Medical Centre,clinic,1.3777985,103.8915104
Neighbourhood Medical Clinic,clinic,1.3733522,103.8861324
Hougang Specialist Eye Centre,clinic,1.3721376,103.8864401
Pow Family Clinic & Surgery,clinic,1.3701565,103.8839615
Raffles Medical,clinic,1.3724889,103.8474507
Kids First Clinic,clinic,1.3723101,103.8474714
Life Family Clinic,clinic,1.3714569,103.8467562
Parkway Shenton Medical Group,clinic,1.4029763,103.9128899
Shinagawa Eye Centre,clinic,1.3047759,103.8302232
Olive Tree,clinic,1.3061,103.8288073
Goh Clinic & Surgery,clinic,1.3586058,103.8847533
Eastern Hougang Eye Specialist,clinic,1.3578976,103.8835025
Lim Country Clinic,clinic,1.3587045,103.8867242
Healthcare Medical @ Kovan,clinic,1.3587141,103.886752
Dr Chan Clinic,clinic,1.3593415,103.8880613
Gynae Health Clinic For Women,clinic,1.3593376,103.887589
Intemedical Kovan,clinic,1.3593732,103.8865521
True Medical Clinic,clinic,1.3174634,103.892736
Chiro Time,clinic,1.3146784,103.8948875
Parkway Shenton Medical Group,clinic,1.3191671,103.8946109
Kin Teck Kong,clinic,1.3187616,103.8943566
Etern Medical Clinic (Sengkang),clinic,1.3915161,103.8762046
Island Family Clinic,clinic,1.3920201,103.8716567
Xing Juan TCM Clinic,clinic,1.3918621,103.8713239
Holistic Care Family Clinic,clinic,1.3918582,103.8715542
Doctors Inc Medical Group,clinic,1.3335559,103.8496979
DA Clinic @ Anson,clinic,1.2761097,103.8458445
Fullerton Healthcare,clinic,1.2794961,103.8535499
,clinic,1.3719474,103.9467099
Pinnacle Family Clinic (Pasir Ris),clinic,1.3731372,103.9455918
Minmed Clinic,clinic,1.3725843,103.9494868
Raffles Medical,clinic,1.3725809,103.9496416
My Family Clinic (Segar),clinic,1.3885085,103.771415
